,Alloy,Dmax
4898,Ce10Mg60Ni30,0.15
4899,Ce10Mg70Ni20,0.15
4900,Ce10Mg72Ni18,0.15
4901,Ce10Mg75Ni15,0.15
4902,Ce10Mg80Ni10,0.15
4903,Ce10Mg85Ni5,0.15
4904,Ce15Mg75Ni10,0.15
4905,Ce20Mg50Ni30,0.15
4906,Ce20Mg60Ni20,0.15
4907,Ce3Mg85Zn12,0.15
4908,Co70Cr10P20,0.15
4909,Co66Cr18Zr16,0.15
4910,Co67.5Cr16Zr16.5,0.15
4911,Co69Cr14Zr17,0.15
4912,Co71Cr12Zr17,0.15
4913,Co72.5Cr10Zr17.5,0.15
4914,Co72.8Cr20Zr7.2,0.15
4915,Co74.5Cr8Zr17.5,0.15
4916,Co75Cr18Zr7,0.15
4917,Co76.5Cr6Zr17.5,0.15
4918,Co77.5Cr16Zr6.5,0.15
4919,Co78.5Cr4Zr17.5,0.15
4920,Co80Cr14Zr6,0.15
4921,Co81Cr2Zr17,0.15
4922,Co82Cr12Zr6,0.15
4923,Co84Cr10Zr6,0.15
4924,Co85.5Cr8Zr6.5,0.15
4925,Co87.2Cr6Zr6.8,0.15
4926,Co88.5Cr4Zr7.5,0.15
4927,Co89.7Cr2Zr8.3,0.15
4928,Co60Cr30Zr10,0.15
4929,Co65Cr25Zr10,0.15
4930,Co70Cr20Zr10,0.15
4931,Co75Cr15Zr10,0.15
4932,Co80Cr10Zr10,0.15
4933,Co85Cr5Zr10,0.15
4934,Co90Cr0Zr10,0.15
4935,Co75.4Cr12.6Zr12,0.15
4936,Co77Cr11.6Zr11.4,0.15
4937,Co78Cr11.2Zr10.8,0.15
4938,Co79Cr10.6Zr10.4,0.15
4939,Co81.2Cr9.6Zr9.2,0.15
4940,Co83.4Cr8.3Zr8.3,0.15
4941,Co72.9Cr17.1Zr10,0.15
4942,Co0Fe90Zr10,0.15
4943,Co10Fe80Zr10,0.15
4944,Co18Fe72Zr10,0.15
4945,Co30Fe60Zr10,0.15
4946,Co45Fe45Zr10,0.15
4947,Co60Fe30Zr10,0.15
4948,Co72Fe18Zr10,0.15
4949,Co9Fe81Zr10,0.15
4950,Co27Fe63Zr10,0.15
4951,Co36Fe54Zr10,0.15
4952,Co54Fe36Zr10,0.15
4953,Co90Fe0Zr10,0.15
4954,Co4Fe86Zr10,0.15
4955,Co20Fe70Zr10,0.15
4956,Co40Fe50Zr10,0.15
4957,Co50Fe40Zr10,0.15
4958,Co70Fe20Zr10,0.15
4959,Co80Fe10Zr10,0.15
4960,Co85Fe5Zr10,0.15
4961,Co22.5Fe67.5Zr10,0.15
4962,Co67.5Fe22.5Zr10,0.15
4963,Co70.6Gd14Mo15.4,0.15
4964,Co72.8Gd19.4Mo7.8,0.15
4965,Co73Gd12.9Mo14.1,0.15
4966,Co75.6Gd8.4Mo16,0.15
4967,Co30Hf67P3,0.15
4968,Co24Hf67Si9,0.15
4969,Co2Mn88Zr10,0.15
4970,Co5Mn85Zr10,0.15
4971,Co10Mn80Zr10,0.15
4972,Co65.5Mo20Zr14.5,0.15
4973,Co67Mo18Zr15,0.15
4974,Co68.6Mo16Zr15.4,0.15
4975,Co70.3Mo14Zr15.7,0.15
4976,Co72Mo12Zr16,0.15
4977,Co74Mo10Zr16,0.15
4978,Co74.8Mo20Zr5.2,0.15
4979,Co75.7Mo8Zr16.3,0.15
4980,Co77Mo18Zr5,0.15
4981,Co77.5Mo6Zr16.5,0.15
4982,Co79Mo16Zr5,0.15
4983,Co79.7Mo4Zr16.3,0.15
4984,Co81Mo14Zr5,0.15
4985,Co82Mo2Zr16,0.15
4986,Co83Mo12Zr5,0.15
4987,Co84.8Mo10Zr5.2,0.15
4988,Co86.5Mo8Zr5.5,0.15
4989,Co88Mo6Zr6,0.15
4990,Co89Mo4Zr7,0.15
4991,Co90Mo2Zr8,0.15
4992,Co80Mo9.5Zr10.5,0.15
4993,Co74.5Mo13Zr12.5,0.15
4994,Co78Mo10.8Zr11.2,0.15
4995,Co79.5Mo10Zr10.5,0.15
4996,Co80Mo10Zr10,0.15
4997,Co81.6Mo9Zr9.4,0.15
4998,Co82.4Mo8.6Zr9,0.15
4999,Co86.2Mo6.4Zr7.4,0.15
5000,Co2Ni77P21,0.15
5001,Co2Ni78.5P19.5,0.15
5002,Co2Ni80P18,0.15
5003,Co3.5Ni75.5P21,0.15
5004,Co3.5Ni77P19.5,0.15
5005,Co3.5Ni78.5P18,0.15
5006,Co5Ni74P21,0.15
5007,Co5Ni75.5P19.5,0.15
5008,Co5Ni77P18,0.15
5009,Co7Ni72P21,0.15
5010,Co7Ni73.5P19.5,0.15
5011,Co7Ni75P18,0.15
5012,Co9Ni72P19,0.15
5013,Co10Ni40Ta50,0.15
5014,Co80Ni10Zr10,0.15
5015,Co85Ni5Zr10,0.15
5016,Co88Ni2Zr10,0.15
5017,Co30Ni20Zr50,0.15
5018,Co33Ni0.05Zr66.95,0.15
5019,Co33Ni0.1Zr66.9,0.15
5020,Co33Ni0.15Zr66.85,0.15
5021,Co33Ni0.2Zr66.8,0.15
5022,Co15Ni28.05Zr56.95,0.15
5023,Co5Ni31.35Zr63.65,0.15
5024,Co10Ni29.7Zr60.3,0.15
5025,Co20Ni26.4Zr53.6,0.15
5026,Co22P11Zr67,0.15
5027,Co28P5Zr67,0.15
5028,Co1.7Pd81.8Si16.5,0.15
5029,Co4.2Pd79.3Si16.5,0.15
5030,Co6.7Pd76.8Si16.5,0.15
5031,Co10Pd73.5Si16.5,0.15
5032,Co12.5Pd71Si16.5,0.15
5033,Co15Pd68.5Si16.5,0.15
5034,Co10Pd70Si20,0.15
5035,Co25Pd10Zr65,0.15
5036,Co30Pd5Zr65,0.15
5037,Co34Pd1Zr65,0.15
5038,Co54Pd1Zr45,0.15
5039,Co85Si5Zr10,0.15
5040,Co88Si2Zr10,0.15
5041,Co66V20Zr14,0.15
5042,Co67.5V18Zr14.5,0.15
5043,Co69.2V16Zr14.8,0.15
5044,Co71V14Zr15,0.15
5045,Co72.5V20Zr7.5,0.15
5046,Co72.8V12Zr15.2,0.15
5047,Co74.5V10Zr15.5,0.15
5048,Co75V18Zr7,0.15
5049,Co76.3V8Zr15.7,0.15
5050,Co77.2V16Zr6.8,0.15
5051,Co78V6Zr16,0.15
5052,Co79.5V14Zr6.5,0.15
5053,Co80V4Zr16,0.15
5054,Co81.5V12Zr6.5,0.15
5055,Co82V2Zr16,0.15
5056,Co83.5V10Zr6.5,0.15
5057,Co85V8Zr7,0.15
5058,Co86.5V6Zr7.5,0.15
5059,Co88V4Zr8,0.15
5060,Co89.5V2Zr8.5,0.15
5061,Co75.8V12Zr12.2,0.15
5062,Co79.2V10.6Zr10.2,0.15
5063,Co80V10Zr10,0.15
5064,Co81.8V9Zr9.2,0.15
5065,Co84V8Zr8,0.15
5066,Co85V5Zr10,0.15
5067,Co74W12Zr14,0.15
5068,Co74W13Zr13,0.15
5069,Co74.5W14Zr11.5,0.15
5070,Co75W10Zr15,0.15
5071,Co76.4W8Zr15.6,0.15
5072,Co77W14Zr9,0.15
5073,Co78.2W6Zr15.8,0.15
5074,Co79.5W13Zr7.5,0.15
5075,Co80W4Zr16,0.15
5076,Co82W2Zr16,0.15
5077,Co82W12Zr6,0.15
5078,Co84.8W10Zr5.2,0.15
5079,Co86.8W8Zr5.2,0.15
5080,Co88.5W6Zr5.5,0.15
5081,Co89.8W4Zr6.2,0.15
5082,Co90.2W2Zr7.8,0.15
5083,Co78W8Zr14,0.15
5084,Co80W10Zr10,0.15
5085,Co80.5W7Zr12.5,0.15
5086,Co82.2W6.6Zr11.2,0.15
5087,Co84W6Zr10,0.15
5088,Co85W5Zr10,0.15
5089,Co85.5W5Zr9.5,0.15
5090,Cr2Fe78P20,0.15
5091,Cr4Fe76P20,0.15
5092,Cr6Fe74P20,0.15
5093,Cr8Fe72P20,0.15
5094,Cr7Fe76P17,0.15
5095,Cr73Fe10P17,0.15
5096,Cr74Fe9P17,0.15
5097,Cr23Fe55P22,0.15
5098,Cr24Fe56.5P19.5,0.15
5099,Cr25Fe57.5P17.5,0.15
5100,Cr26Fe59.5P14.5,0.15
5101,Cr26Fe60.5P13.5,0.15
5102,Cr4Fe86Zr10,0.15
5103,Cr6Fe84Zr10,0.15
5104,Cr8Fe82Zr10,0.15
5105,Cr10Fe80Zr10,0.15
5106,Cr15Fe75Zr10,0.15
5107,Cr17Fe73Zr10,0.15
5108,Cr20Fe70Zr10,0.15
5109,Cr25Fe65Zr10,0.15
5110,Cr2Fe88Zr10,0.15
5111,Cr7Fe83Zr10,0.15
5112,Cr0Ni80P20,0.15
5113,Cr3Ni77P20,0.15
5114,Cr5Ni75P20,0.15
5115,Cr10Ni70P20,0.15
5116,Cr20Ni60P20,0.15
5117,Cr15Ni65P20,0.15
5118,Cr7Ni73P20,0.15
5119,Cr18Ni62P20,0.15
5120,Cr0Ni81P19,0.15
5121,Cr43.5Ni40.5P16,0.15
5122,Cr55.93Ni28.93P15.14,0.15
5123,Cr58Ni27P15,0.15
5124,Cr59.81Ni25.31P14.88,0.15
5125,Cr5Ni76P19,0.15
5126,Cr10Ni71P19,0.15
5127,Cr15Ni66P19,0.15
5128,Cr20Ni61P19,0.15
5129,Cr25Ni56P19,0.15
5130,Cr30Ni51P19,0.15
5131,Cr14Ni68P18,0.15
5132,Cr40Ni40P20,0.15
5133,Cr50Ni30P20,0.15
5134,Cr60Ni20P20,0.15
5135,Cr33Ni0.05Zr66.95,0.15
5136,Cr33Ni0.1Zr66.9,0.15
5137,Cr33Ni0.15Zr66.85,0.15
5138,Cr33Ni0.2Zr66.8,0.15
5139,Cr15Ni28.05Zr56.95,0.15
5140,Cr5Ni31.35Zr63.65,0.15
5141,Cr10Ni29.7Zr60.3,0.15
5142,Cr20Ni26.4Zr53.6,0.15
5143,Cr5Ni55Zr40,0.15
5144,Cr10Ni50Zr40,0.15
5145,Cr15Ni15Zr70,0.15
5146,Cr15Ni25Zr60,0.15
5147,Cr15Ni35Zr50,0.15
5148,Cr15Ni45Zr40,0.15
5149,Cr0.5Pd79.5Si20,0.15
5150,Cr1Pd79Si20,0.15
5151,Cr2Pd78Si20,0.15
5152,Cr3Pd77Si20,0.15
5153,Cr4Pd76Si20,0.15
5154,Cr5Pd75Si20,0.15
5155,Cr6Pd74Si20,0.15
5156,Cr7Pd73Si20,0.15
5157,Cr10Si15Zr75,0.15
5158,Cr20Si15Zr65,0.15
5159,Cu35Fe5Ti60,0.15
5160,Cu40Fe10Ti50,0.15
5161,Cu45Fe5Ti50,0.15
5162,Cu55Fe5Ti40,0.15
5163,Cu40Fe20Zr40,0.15
5164,Cu50Fe10Zr40,0.15
5165,Cu53Fe7Zr40,0.15
5166,Cu55Fe5Zr40,0.15
5167,Cu57Fe3Zr40,0.15
5168,Cu59Fe1Zr40,0.15
5169,Cu38.2Hf28.8Nb33,0.15
5170,Cu39.9Hf30.1Nb30,0.15
5171,Cu42.7Hf32.3Nb25,0.15
5172,Cu45.6Hf34.4Nb20,0.15
5173,Cu48.4Hf36.6Nb15,0.15
5174,Cu51.3Hf38.7Nb10,0.15
5175,Cu54.1Hf40.9Nb5,0.15
5176,Cu56.4Hf42.6Nb1,0.15
5177,Cu57Hf21Nb22,0.15
5178,Cu57Hf23Nb20,0.15
5179,Cu57Hf28Nb15,0.15
5180,Cu57Hf33Nb10,0.15
5181,Cu57Hf38Nb5,0.15
5182,Cu57Hf42Nb1,0.15
5183,Cu10Hf20Ni70,0.15
5184,Cu10Hf30Ni60,0.15
5185,Cu10Hf40Ni50,0.15
5186,Cu10Hf50Ni40,0.15
5187,Cu10Hf60Ni30,0.15
5188,Cu10Hf70Ni20,0.15
5189,Cu10Hf75Ni15,0.15
5190,Cu15Hf55Ni30,0.15
5191,Cu20Hf20Ni60,0.15
5192,Cu20Hf30Ni50,0.15
5193,Cu20Hf40Ni40,0.15
5194,Cu20Hf50Ni30,0.15
5195,Cu20Hf55Ni25,0.15
5196,Cu20Hf60Ni20,0.15
5197,Cu20Hf65Ni15,0.15
5198,Cu20Hf70Ni10,0.15
5199,Cu25Hf50Ni25,0.15
5200,Cu25Hf55Ni20,0.15
5201,Cu30Hf20Ni50,0.15
5202,Cu30Hf30Ni40,0.15
5203,Cu30Hf40Ni30,0.15
5204,Cu30Hf45Ni25,0.15
5205,Cu30Hf50Ni20,0.15
5206,Cu30Hf55Ni15,0.15
5207,Cu30Hf60Ni10,0.15
5208,Cu35Hf45Ni20,0.15
5209,Cu35Hf50Ni15,0.15
5210,Cu40Hf20Ni40,0.15
5211,Cu40Hf30Ni30,0.15
5212,Cu40Hf40Ni20,0.15
5213,Cu40Hf45Ni15,0.15
5214,Cu40Hf50Ni10,0.15
5215,Cu50Hf20Ni30,0.15
5216,Cu50Hf30Ni20,0.15
5217,Cu50Hf40Ni10,0.15
5218,Cu60Hf20Ni20,0.15
5219,Cu60Hf30Ni10,0.15
5220,Cu15La5Mg80,0.15
5221,Cu15La40Mg45,0.15
5222,Cu20La5Mg75,0.15
5223,Cu20La10Mg70,0.15
5224,Cu20La30Mg50,0.15
5225,Cu20La40Mg40,0.15
5226,Cu25La20Mg55,0.15
5227,Cu25La30Mg45,0.15
5228,Cu25La40Mg35,0.15
5229,Cu30La5Mg65,0.15
5230,Cu30La10Mg60,0.15
5231,Cu30La20Mg50,0.15
5232,Cu30La30Mg40,0.15
5233,Cu30La40Mg30,0.15
5234,Cu40La5Mg55,0.15
5235,Cu40La10Mg50,0.15
5236,Cu40La20Mg40,0.15
5237,Cu40La30Mg30,0.15
5238,Cu50La10Mg40,0.15
5239,Cu50La20Mg30,0.15
5240,Cu27La69Sr4,0.15
5241,Cu27La70Sr3,0.15
5242,Cu27La71Sr2,0.15
5243,Cu27.5La66Sr6.5,0.15
5244,Cu27.5La67.5Sr5,0.15
5245,Cu28La63.5Sr8.5,0.15
5246,Cu28La64.5Sr7.5,0.15
5247,Cu28.5La61.5Sr10,0.15
5248,Cu28.5La62.5Sr9,0.15
5249,Cu29La60Sr11,0.15
5250,Cu30La57.5Sr12.5,0.15
5251,Cu30La58Sr12,0.15
5252,Cu30.5La56Sr13.5,0.15
5253,Cu31La55Sr14,0.15
5254,Cu32La53.5Sr14.5,0.15
5255,Cu32.5La52.5Sr15,0.15
5256,Cu33La51.5Sr15.5,0.15
5257,Cu34La50Sr16,0.15
5258,Cu35La48Sr17,0.15
5259,Cu36La47Sr17,0.15
5260,Cu37La47Sr16,0.15
5261,Cu37La48Sr15,0.15
5262,Cu37La49Sr14,0.15
5263,Cu37La50.5Sr12.5,0.15
5264,Cu37La52Sr11,0.15
5265,Cu37La53Sr10,0.15
5266,Cu37La54Sr9,0.15
5267,Cu37La55Sr8,0.15
5268,Cu37La56Sr7,0.15
5269,Cu37La57Sr6,0.15
5270,Cu37La58Sr5,0.15
5271,Cu37La59Sr4,0.15
5272,Cu37La59.5Sr3.5,0.15
5273,Cu37La60.5Sr2.5,0.15
5274,Cu37La61.5Sr1.5,0.15
5275,Cu37La62Sr1,0.15
5276,Cu5Mg85Nd10,0.15
5277,Cu10Mg70Nd20,0.15
5278,Cu10Mg75Nd15,0.15
5279,Cu10Mg80Nd10,0.15
5280,Cu10Mg85Nd5,0.15
5281,Cu15Mg65Nd20,0.15
5282,Cu15Mg70Nd15,0.15
5283,Cu15Mg75Nd10,0.15
5284,Cu15Mg80Nd5,0.15
5285,Cu20Mg45Nd35,0.15
5286,Cu20Mg50Nd30,0.15
5287,Cu20Mg55Nd25,0.15
5288,Cu20Mg60Nd20,0.15
5289,Cu20Mg65Nd15,0.15
5290,Cu20Mg70Nd10,0.15
5291,Cu20Mg75Nd5,0.15
5292,Cu25Mg45Nd30,0.15
5293,Cu25Mg50Nd25,0.15
5294,Cu25Mg55Nd20,0.15
5295,Cu25Mg60Nd15,0.15
5296,Cu25Mg70Nd5,0.15
5297,Cu30Mg40Nd30,0.15
5298,Cu30Mg45Nd25,0.15
5299,Cu30Mg50Nd20,0.15
5300,Cu30Mg55Nd15,0.15
5301,Cu30Mg60Nd10,0.15
5302,Cu30Mg65Nd5,0.15
5303,Cu35Mg30Nd35,0.15
5304,Cu35Mg45Nd20,0.15
5305,Cu35Mg50Nd15,0.15
5306,Cu35Mg55Nd10,0.15
5307,Cu40Mg30Nd30,0.15
5308,Cu40Mg40Nd20,0.15
5309,Cu40Mg50Nd10,0.15
5310,Cu40Mg55Nd5,0.15
5311,Cu50Mg20Nd30,0.15
5312,Cu50Mg30Nd20,0.15
5313,Cu50Mg40Nd10,0.15
5314,Cu60Mg10Nd30,0.15
5315,Cu60Mg20Nd20,0.15
5316,Cu5Mg85Y10,0.15
5317,Cu10Mg65Y25,0.15
5318,Cu10Mg70Y20,0.15
5319,Cu10Mg80Y10,0.15
5320,Cu10Mg85Y5,0.15
5321,Cu15Mg70Y15,0.15
5322,Cu15Mg80Y5,0.15
5323,Cu20Mg50Y30,0.15
5324,Cu20Mg60Y20,0.15
5325,Cu20Mg70Y10,0.15
5326,Cu25Mg60Y15,0.15
5327,Cu25Mg70Y5,0.15
5328,Cu30Mg40Y30,0.15
5329,Cu30Mg50Y20,0.15
5330,Cu30Mg60Y10,0.15
5331,Cu40Mg30Y30,0.15
5332,Cu40Mg40Y20,0.15
5333,Cu40Mg55Y5,0.15
5334,Cu1Mg84Y15,0.15
5335,Cu20Mg79Y1,0.15
5336,Cu30Mg69Y1,0.15
5337,Cu37Mg48Y15,0.15
5338,Cu40Mg59Y1,0.15
5339,Cu8Mg80Y12,0.15
5340,Cu16Mg60Y24,0.15
5341,Cu24Mg40Y36,0.15
5342,Cu32Mg20Y48,0.15
5343,Cu40Mg0Y60,0.15
5344,Cu10Mg75Y15,0.15
5345,Cu15Mg75Y10,0.15
5346,Cu38.2Nb33Ti28.8,0.15
5347,Cu39.9Nb30Ti30.1,0.15
5348,Cu42.7Nb25Ti32.3,0.15
5349,Cu45.6Nb20Ti34.4,0.15
5350,Cu48.4Nb15Ti36.6,0.15
5351,Cu51.3Nb10Ti38.7,0.15
5352,Cu54.1Nb5Ti40.9,0.15
5353,Cu56.4Nb1Ti42.6,0.15
5354,Cu57Nb1Ti42,0.15
5355,Cu57Nb5Ti38,0.15
5356,Cu57Nb10Ti33,0.15
5357,Cu57Nb15Ti28,0.15
5358,Cu57Nb20Ti23,0.15
5359,Cu57Nb22Ti21,0.15
5360,Cu38.2Nb33Zr28.8,0.15
5361,Cu39.9Nb30Zr30.1,0.15
5362,Cu42.7Nb25Zr32.3,0.15
5363,Cu45.6Nb20Zr34.4,0.15
5364,Cu48.4Nb15Zr36.6,0.15
5365,Cu51.3Nb10Zr38.7,0.15
5366,Cu54.1Nb5Zr40.9,0.15
5367,Cu56.4Nb1Zr42.6,0.15
5368,Cu57Nb1Zr42,0.15
5369,Cu57Nb5Zr38,0.15
5370,Cu57Nb10Zr33,0.15
5371,Cu57Nb15Zr28,0.15
5372,Cu57Nb20Zr23,0.15
5373,Cu57Nb22Zr21,0.15
5374,Cu67Ni17P16,0.15
5375,Cu69Ni13P18,0.15
5376,Cu14.4Ni65.6P20,0.15
5377,Cu52.8Ni27.2P20,0.15
5378,Cu61.6Ni18.4P20,0.15
5379,Cu73Ni11P16,0.15
5380,Cu2Ni76P22,0.15
5381,Cu2Ni78P20,0.15
5382,Cu2Ni80P18,0.15
5383,Cu4Ni74P22,0.15
5384,Cu4Ni76P20,0.15
5385,Cu4Ni78P18,0.15
5386,Cu6Ni72P22,0.15
5387,Cu6Ni74P20,0.15
5388,Cu6Ni76P18,0.15
5389,Cu8Ni70P22,0.15
5390,Cu8Ni72P20,0.15
5391,Cu8Ni74P18,0.15
5392,Cu10Ni68P22,0.15
5393,Cu10Ni70P20,0.15
5394,Cu10Ni72P18,0.15
5395,Cu12Ni68P20,0.15
5396,Cu16Ni23Ti61,0.15
5397,Cu5Ni20Ti75,0.15
5398,Cu10Ni20Ti70,0.15
5399,Cu10Ni30Ti60,0.15
5400,Cu20Ni10Ti70,0.15
5401,Cu20Ni20Ti60,0.15
5402,Cu20Ni30Ti50,0.15
5403,Cu25Ni25Ti50,0.15
5404,Cu30Ni10Ti60,0.15
5405,Cu30Ni20Ti50,0.15
5406,Cu30Ni30Ti40,0.15
5407,Cu40Ni10Ti50,0.15
5408,Cu40Ni20Ti40,0.15
5409,Cu40Ni30Ti30,0.15
5410,Cu50Ni10Ti40,0.15
5411,Cu50Ni20Ti30,0.15
5412,Cu60Ni10Ti30,0.15
5413,Cu45Ni10Ti45,0.15
5414,Cu33Ni0.05Zr66.95,0.15
5415,Cu33Ni0.1Zr66.9,0.15
5416,Cu33Ni0.15Zr66.85,0.15
5417,Cu33Ni0.2Zr66.8,0.15
5418,Cu15Ni28.05Zr56.95,0.15
5419,Cu5Ni31.35Zr63.65,0.15
5420,Cu10Ni29.7Zr60.3,0.15
5421,Cu20Ni26.4Zr53.6,0.15
5422,Cu25Ni25Zr50,0.15
5423,Cu10Ni20Zr70,0.15
5424,Cu10Ni30Zr60,0.15
5425,Cu10Ni40Zr50,0.15
5426,Cu10Ni50Zr40,0.15
5427,Cu10Ni60Zr30,0.15
5428,Cu15Ni25Zr60,0.15
5429,Cu15Ni30Zr55,0.15
5430,Cu20Ni10Zr70,0.15
5431,Cu20Ni20Zr60,0.15
5432,Cu20Ni30Zr50,0.15
5433,Cu20Ni40Zr40,0.15
5434,Cu20Ni50Zr30,0.15
5435,Cu25Ni15Zr60,0.15
5436,Cu25Ni20Zr55,0.15
5437,Cu30Ni10Zr60,0.15
5438,Cu30Ni15Zr55,0.15
5439,Cu30Ni20Zr50,0.15
5440,Cu30Ni25Zr45,0.15
5441,Cu30Ni30Zr40,0.15
5442,Cu30Ni40Zr30,0.15
5443,Cu35Ni15Zr50,0.15
5444,Cu35Ni20Zr45,0.15
5445,Cu40Ni10Zr50,0.15
5446,Cu40Ni15Zr45,0.15
5447,Cu40Ni20Zr40,0.15
5448,Cu40Ni30Zr30,0.15
5449,Cu50Ni10Zr40,0.15
5450,Cu50Ni20Zr30,0.15
5451,Cu60Ni10Zr30,0.15
5452,Cu56P2Zr42,0.15
5453,Cu70Pb1Zn29,0.15
5454,Cu0Pd80Si20,0.15
5455,Cu0Pd82Si18,0.15
5456,Cu3.5Pd80Si16.5,0.15
5457,Cu4.5Pd77.5Si18,0.15
5458,Cu7Pd73Si20,0.15
5459,Cu7Pd76.5Si16.5,0.15
5460,Cu11Pd69.5Si19.5,0.15
5461,Cu14.5Pd69Si16.5,0.15
5462,Cu19Pd64.5Si16.5,0.15
5463,Cu2Pd80.75Si17.25,0.15
5464,Cu4Pd79.1Si16.9,0.15
5465,Cu5.7Pd73.8Si20.5,0.15
5466,Cu5.8Pd74.7Si19.5,0.15
5467,Cu5.9Pd75.6Si18.5,0.15
5468,Cu5.9Pd76.6Si17.5,0.15
5469,Cu6.1Pd78.4Si15.5,0.15
5470,Cu8Pd75.8Si16.2,0.15
5471,Cu10Pd74.2Si15.8,0.15
5472,Cu12Pd72.5Si15.5,0.15
5473,Cu14Pd70.9Si15.1,0.15
5474,Cu1.7Pd81.8Si16.5,0.15
5475,Cu4.2Pd79.3Si16.5,0.15
5476,Cu6.7Pd76.8Si16.5,0.15
5477,Cu12.5Pd71Si16.5,0.15
5478,Cu15Pd68.5Si16.5,0.15
5479,Cu20.9Pd62.6Si16.5,0.15
5480,Cu0Pd83.5Si16.5,0.15
5481,Cu7Pd76Si17,0.15
5482,Cu8Pd74Si18,0.15
5483,Cu9Pd75Si16,0.15
5484,Cu10Pd70Si20,0.15
5485,Cu10Pd73Si17,0.15
5486,Cu12Pd66Si22,0.15
5487,Cu12.5Pd70.5Si17,0.15
5488,Cu15Pd69Si16,0.15
5489,Cu16.5Pd67Si16.5,0.15
5490,Cu3Pd80Si17,0.15
5491,Cu39Ti17Zr44,0.15
5492,Cu39Ti21Zr40,0.15
5493,Cu40Ti30Zr30,0.15
5494,Cu44Ti10Zr46,0.15
5495,Cu44Ti16Zr40,0.15
5496,Cu45Ti20Zr35,0.15
5497,Cu45Ti25Zr30,0.15
5498,Cu47Ti35Zr18,0.15
5499,Cu50Ti15Zr35,0.15
5500,Cu50Ti30Zr20,0.15
5501,Cu54Ti11Zr35,0.15
5502,Cu55Ti20Zr25,0.15
5503,Cu55Ti25Zr20,0.15
5504,Cu60Ti25Zr15,0.15
5505,Cu65Ti20Zr15,0.15
5506,Dy0.3Fe89.7Zr10,0.15
5507,Dy88Fe2Zr10,0.15
5508,Fe88Gd2Zr10,0.15
5509,Fe89.7Gd0.3Zr10,0.15
5510,Fe89.91Ge0.09Zr10,0.15
5511,Fe89.946Ge0.054Zr10,0.15
5512,Fe89.964Ge0.036Zr10,0.15
5513,Fe89.982Ge0.018Zr10,0.15
5514,Fe24Hf7.6Zr68.4,0.15
5515,Fe24Hf15.2Zr60.8,0.15
5516,Fe24Hf22.8Zr53.2,0.15
5517,Fe24Hf34.2Zr41.8,0.15
5518,Fe28Ir2Zr70,0.15
5519,Fe84La6Zr10,0.15
5520,Fe88La2Zr10,0.15
5521,Fe89.7La0.3Zr10,0.15
5522,Fe68Mn15P17,0.15
5523,Fe71Mn12P17,0.15
5524,Fe74Mn9P17,0.15
5525,Fe86Mn4Zr10,0.15
5526,Fe88Mn2Zr10,0.15
5527,Fe90Mn0Zr10,0.15
5528,Fe82Mn8Zr10,0.15
5529,Fe74Mo9P17,0.15
5530,Fe76Mo7P17,0.15
5531,Fe0Ni80P20,0.15
5532,Fe1Ni79P20,0.15
5533,Fe3Ni77P20,0.15
5534,Fe5Ni75P20,0.15
5535,Fe10Ni70P20,0.15
5536,Fe20Ni60P20,0.15
5537,Fe15Ni65P20,0.15
5538,Fe25Ni55P20,0.15
5539,Fe30Ni50P20,0.15
5540,Fe35Ni45P20,0.15
5541,Fe40Ni40P20,0.15
5542,Fe60Ni20P20,0.15
5543,Fe16Ni64P20,0.15
5544,Fe9Ni81Zr10,0.15
5545,Fe18Ni72Zr10,0.15
5546,Fe36Ni54Zr10,0.15
5547,Fe54Ni36Zr10,0.15
5548,Fe63Ni27Zr10,0.15
5549,Fe72Ni18Zr10,0.15
5550,Fe81Ni9Zr10,0.15
5551,Fe0Ni33Zr67,0.15
5552,Fe33Ni0.05Zr66.95,0.15
5553,Fe33Ni0.1Zr66.9,0.15
5554,Fe33Ni0.15Zr66.85,0.15
5555,Fe33Ni0.2Zr66.8,0.15
5556,Fe15Ni28.05Zr56.95,0.15
5557,Fe5Ni31.35Zr63.65,0.15
5558,Fe10Ni29.7Zr60.3,0.15
5559,Fe20Ni26.4Zr53.6,0.15
5560,Fe25Ni24.75Zr50.25,0.15
5561,Fe30Ni23.1Zr46.9,0.15
5562,Fe76.5Ni13.5Zr10,0.15
5563,Fe3.3Ni29.7Zr67,0.15
5564,Fe6.6Ni26.4Zr67,0.15
5565,Fe9.9Ni23.1Zr67,0.15
5566,Fe13.2Ni19.8Zr67,0.15
5567,Fe16.5Ni16.5Zr67,0.15
5568,Fe20.2Ni12.8Zr67,0.15
5569,Fe23.1Ni9.9Zr67,0.15
5570,Fe29.7Ni3.3Zr67,0.15
5571,Fe80P10Si10,0.15
5572,Fe80P15Si5,0.15
5573,Fe80P18Si2,0.15
5574,Fe80P9.5Si10.5,0.15
5575,Fe80P11Si9,0.15
5576,Fe80P12Si8,0.15
5577,Fe80P13Si7,0.15
5578,Fe80P14Si6,0.15
5579,Fe80P16Si4,0.15
5580,Fe80P17.5Si2.5,0.15
5581,Fe74P17V9,0.15
5582,Fe76P17V7,0.15
5583,Fe1.7Pd81.8Si16.5,0.15
5584,Fe4.2Pd79.3Si16.5,0.15
5585,Fe6.7Pd76.8Si16.5,0.15
5586,Fe10Pd73.5Si16.5,0.15
